"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf";"mediaLimSup";"stdOrig";"stdRed";"stdLimInf";"stdLimSup";"chi2_lower";"chi2_upper";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_Test";"T_p_valor";"Welch_Test";"Welch_p_valor";"F_Test";"F_p_valor";"Wilcoxon_Test";"Wilcoxon_p_valor"
"2623";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;8;29,7;29,6;1,96;1,559;28,141;31,259;17,782;17,226;16,744;18,959;562,789;438,998;1,471;1,459;0,484;0,506;0,62;0,026;1;0,046;0,963;0;0;0,818;0,227;15793,5;0,027
"2624";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;9;11,032;10,972;1,96;0,504;10,528;11,536;5,747;5,527;5,411;6,127;562,789;438,998;1,579;1,542;0,928;0,85;0,22;0,046;1;0,087;0,931;0;0;0,784;0,143;16941;0,169
"2625";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;10;34,988;34,888;1,96;1,723;33,265;36,711;19,663;19,009;18,515;20,963;562,789;438,998;1,484;1,475;0,501;0,531;0,688;0,052;0,999;0,042;0,967;0;0;0,813;0,212;15765;0,026
"2626";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;11;85,77;85,532;1,96;4,59;81,18;90,36;52,371;51,056;49,314;55,835;562,789;438,998;1,372;1,366;0,225;0,248;1,674;0,056;0,997;0,037;0,97;0;0;0,827;0,251;15543,5;0,017
"2627";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;12;160,742;161,282;1,96;7,631;153,111;168,373;87,059;86,303;81,977;92,818;562,789;438,998;1,155;1,167;-0,104;-0,056;2,328;0,044;1;-0,05;0,96;0;0;0,856;0,345;15220;0,009
"2628";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;14;69,788;70,094;1,96;3,883;65,905;73,671;44,303;44,553;41,717;47,234;562,789;438,998;0,952;0,948;-0,442;-0,442;0,79;0,026;1;-0,055;0,956;0;0;0,88;0,437;15265,5;0,009
"2629";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;15;44,2;44,374;1,96;2,474;41,726;46,674;28,231;28,372;26,583;30,098;562,789;438,998;0,974;0,97;-0,402;-0,403;0,522;0,024;1;-0,049;0,961;0;0;0,878;0,426;15247,5;0,009
"2630";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;16;0,864;0,86;1,96;0,047;0,817;0,911;0,542;0,461;0,51;0,578;562,789;438,998;-0,086;-0,491;0,153;0,984;0,08;0,032;1;0,068;0,946;0;0;1,306;0,156;17544;0,264
"2631";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;17;487,164;488,092;1,96;18,077;469,087;505,241;206,237;208,763;194,198;219,88;562,789;438,998;-0,077;-0,066;-1,628;-1,628;3,88;0,044;1;-0,036;0,972;0;0;1,09;0,66;15376,5;0,012
"2632";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;18;283,868;284,726;1,96;4,465;279,403;288,333;50,942;53,62;47,968;54,312;562,789;438,998;0,008;0,002;-1,352;-1,399;3,498;0,068;0,969;-0,129;0,897;0;0;1,065;0,754;15809,5;0,028
"2633";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;22;57,156;56,694;1,96;1,186;55,97;58,342;13,534;13,801;12,743;14,429;562,789;438,998;0,04;0,06;-0,88;-0,86;0,778;0,032;1;0,269;0,788;0;0;0,931;0,652;16766,5;0,139
"2634";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;23;20,924;20,696;1,96;0,379;20,545;21,303;4,32;4,473;4,067;4,605;562,789;438,998;-0,159;-0,199;-0,771;-0,683;0,276;0,038;1;0,411;0,682;0;0;1,11;0,588;18287;0,73
"2635";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;24;275,314;274,088;1,96;8,336;266,978;283,65;95,098;95,135;89,547;101,389;562,789;438,998;0,233;0,299;-0,97;-0,927;6,014;0,052;0,999;0,103;0,918;0;0;0,942;0,702;16435,5;0,085
"2636";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;25;316,696;316,114;1,96;9,845;306,851;326,541;112,321;112,555;105,764;119,752;562,789;438,998;1,455;1,436;0,43;0,345;2,57;0,046;1;0,042;0,967;0;0;0,762;0,101;16492;0,092
"2637";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;28;0,96;0,994;1,96;0,299;0,661;1,259;3,415;3,482;3,216;3,641;562,789;438,998;-1,384;-1,325;0,634;0,327;0,158;0,024;1;-0,079;0,938;0;0;0,759;0,097;20862;0,108
"2638";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;31;261,478;258,784;1,96;7,536;253,942;269,014;85,976;85,043;80,957;91,663;562,789;438,998;0,62;0,572;0,473;0,725;5,822;0,052;0,999;0,254;0,8;0;0;0,994;0,938;16453,5;0,087
"2639";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;32;54,46;54,392;1,96;0,943;53,517;55,403;10,759;11,029;10,131;11,47;562,789;438,998;0,486;0,407;-0,491;-0,622;0,592;0,04;1;0,05;0,961;0;0;0,921;0,607;15773,5;0,026
"2640";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;33;813,216;811,016;1,96;16,485;796,731;829,701;188,069;190,689;177,09;200,51;562,789;438,998;0,382;0,345;-1,227;-1,224;8,472;0,06;0,992;0,093;0,926;0;0;0,978;0,866;15772;0,026
"2641";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;34;436,68;439,974;1,96;11,304;425,376;447,984;128,963;130,4;121,434;137,494;562,789;438,998;0,667;0,644;-0,814;-0,79;5,246;0,062;0,988;-0,203;0,84;0;0;1,011;0,984;16877,5;0,163
"2642";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;47;309,278;309,302;1,96;11,473;297,805;320,751;130,896;129,209;123,255;139,555;562,789;438,998;0,181;0,119;-1,144;-1,255;5,98;0,042;1;-0,001;0,999;0;0;1,165;0,42;16636,5;0,115
"2643";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;48;6,184;6,14;1,96;0,36;5,824;6,544;4,108;4,123;3,868;4,38;562,789;438,998;0,339;0,35;-1,34;-1,161;0,324;0,058;0,995;0,086;0,932;0;0;1,02;0,944;17102;0,217
"2644";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;49;153,52;153,566;1,96;8,247;145,273;161,767;94,091;93,646;88,598;100,315;562,789;438,998;0,423;0,469;-1,481;-1,384;5,058;0,062;0,988;-0,004;0,997;0;0;0,978;0,863;16960,5;0,182
"2645";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;50;109,12;109,356;1,96;5,052;104,068;114,172;57,639;58,472;54,274;61,452;562,789;438,998;0,512;0,538;-1,383;-1,373;2,068;0,038;1;-0,032;0,974;0;0;0,995;0,942;16579;0,106
"2646";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;51;7,376;7,414;1,96;0,33;7,046;7,706;3,763;3,845;3,544;4,012;562,789;438,998;0,526;0,563;-1,191;-1,167;0,178;0,02;1;-0,08;0,937;0;0;0,995;0,943;17114;0,219
"2647";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;52;17,164;17,208;1,96;0,781;16,383;17,945;8,909;9,022;8,389;9,499;562,789;438,998;0,52;0,572;-1,32;-1,275;0,336;0,026;1;-0,039;0,969;0;0;0,996;0,945;16565,5;0,102
"2648";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;57;237,718;231,872;1,96;6,337;231,381;244,055;72,296;70,718;68,076;77,078;562,789;438,998;0,979;1,008;1,339;0,858;8,202;0,084;0,853;0,662;0,51;0;0;0,946;0,719;20683,5;0,15
"2649";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;61;279,758;281,966;1,96;11,057;268,701;290,815;126,145;128,669;118,781;134,49;562,789;438,998;0,897;0,928;-0,646;-0,6;7,012;0,062;0,988;-0,138;0,89;0;0;0,934;0,665;17571;0,38
"2650";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;62;48,404;48,956;1,96;0,488;47,916;48,892;5,564;6,426;5,239;5,932;562,789;438,998;0,734;0,762;-0,231;-0,133;0,792;0,06;0,992;-0,701;0,485;0;0;0,825;0,245;19561,5;0,545
"2651";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;63;119,14;120,32;1,96;1,335;117,805;120,475;15,235;16,564;14,345;16,242;562,789;438,998;0,336;0,259;-0,963;-1,094;1,768;0,064;0,983;-0,578;0,565;0;0;0,839;0,288;19172,5;0,753
"2652";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;71;58,42;58,504;1,96;1,632;56,788;60,052;18,621;18,359;17,534;19,852;562,789;438,998;0,927;0,93;0,293;0,563;1,368;0,05;0,999;-0,037;0,971;0;0;1,177;0,39;19826,5;0,422
"2653";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;72;3,506;3,572;1,96;0,083;3,423;3,589;0,943;1,01;0,888;1,006;562,789;438,998;0,254;0,129;-0,483;-0,915;0,098;0,054;0,998;-0,529;0,598;0;0;0,894;0,493;20175;0,264
"2654";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;73;14,546;14,572;1,96;0,315;14,231;14,861;3,596;3,546;3,386;3,834;562,789;438,998;0,302;0,137;-0,666;-1,069;0,31;0,046;1;-0,059;0,953;0;0;1,101;0,62;20962,5;0,098
"2655";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;74;393,574;390,158;1,96;13,051;380,523;406,625;148,894;132,033;140,202;158,743;562,789;438,998;1,28;0,922;1,337;0,274;15,272;0,048;1;0,204;0,839;0;0;1,472;0,041;20253,5;0,263
"2656";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;76;65,912;65,78;1,96;1,522;64,39;67,434;17,364;17,412;16,35;18,512;562,789;438,998;0,868;0,615;-0,068;-0,884;1,944;0,062;0,988;0,061;0,952;0;0;1,205;0,323;20939,5;0,103
"2657";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;77;20,336;20,49;1,96;1,224;19,112;21,56;13,96;14,607;13,145;14,884;562,789;438,998;0,89;1,138;0,667;1,495;1,118;0,032;1;-0,085;0,932;0;0;0,933;0,661;17104;0,22
"2658";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;78;4,028;4,132;1,96;0,664;3,364;4,692;7,579;7,873;7,137;8,081;562,789;438,998;0,398;0,57;-0,584;-0,133;0,456;0,034;1;-0,107;0,915;0;0;0,963;0,796;16765,5;0,139
"2659";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;81;25,788;26,074;1,96;0,978;24,81;26,766;11,153;11,832;10,502;11,891;562,789;438,998;1,412;1,682;2,111;3,311;0,982;0,05;0,999;-0,195;0,845;0;0;0,894;0,49;17232,5;0,258
"2660";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;88;108,526;104,896;1,96;6,839;101,687;115,365;78,027;71,11;73,472;83,189;562,789;438,998;1,65;1,279;3,234;1,385;6,734;0,044;1;0,404;0,687;0;0;1,39;0,08;21034;0,089
"2661";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;89;19,252;18,666;1,96;0,928;18,324;20,18;10,583;9,283;9,966;11,284;562,789;438,998;0,726;0,363;0,154;-0,775;1,054;0,072;0,949;0,497;0,62;0;0;1,391;0,079;20520,5;0,187
"2662";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;92;81,954;81,53;1,96;3,624;78,33;85,578;41,342;39,971;38,928;44,077;562,789;438,998;0,94;0,825;0,017;0,004;3,084;0,054;0,998;0,085;0,933;0;0;1,093;0,649;17109,5;0,221
"2663";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;93;25,59;25,462;1,96;0,767;24,823;26,357;8,748;9,159;8,237;9,327;562,789;438,998;0,602;0,542;-0,159;-0,384;0,78;0,04;1;0,113;0,91;0;0;0,835;0,275;15865,5;0,031
"2664";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;94;53,876;50,7;1,96;3,094;50,782;56,97;35,3;33,709;33,239;37,635;562,789;438,998;-0,173;-0,434;0,866;0,472;3,96;0,052;0,999;0,752;0,454;0;0;1,654;0,008;19239;0,716
"2665";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;97;52,836;52,01;1,96;2,41;50,426;55,246;27,49;26,995;25,885;29,308;562,789;438,998;1,14;1,237;1,586;1,784;1,91;0,048;1;0,245;0,807;0;0;0,918;0,592;18671,5;0,954
"2666";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;98;71,702;63,248;1,96;4,14;67,562;75,842;47,236;41,698;44,478;50,36;562,789;438,998;1,436;2,002;1,689;4,834;8,83;0,11;0,55;1,599;0,113;0;0;1,364;0,099;22252;0,009
"2667";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;99;74,418;73,824;1,96;1,077;73,341;75,495;12,282;11,713;11,565;13,094;562,789;438,998;0,339;0,287;-0,674;-0,549;0,802;0,034;1;0,405;0,687;0;0;1,309;0,152;16877;0,162
"2668";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;101;66,936;66,912;1,96;1,713;65,223;68,649;19,548;19,623;18,407;20,841;562,789;438,998;0,222;0,323;-1,23;-1,042;1,664;0,054;0,998;0,01;0,992;0;0;1,064;0,76;21957;0,017
"2669";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;102;191,098;190,482;1,96;5,416;185,682;196,514;61,795;63,905;58,188;65,883;562,789;438,998;0,662;0,774;0,022;0,095;4,548;0,072;0,949;0,078;0,938;0;0;0,942;0,699;18925;0,897
"2670";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;103;5,314;5,364;1,96;0,157;5,157;5,471;1,786;1,897;1,682;1,905;562,789;438,998;1,244;1,293;3,826;4,089;0,174;0,062;0,988;-0,213;0,832;0;0;0,891;0,48;18012;0,573
"2671";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;104;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;NA;NA;0;0;NA;NA;18750;NA
"2672";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;109;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;NA;NA;0;0;NA;NA;18750;NA
"2673";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;110;26,032;25,75;1,96;1,338;24,694;27,37;15,26;14,984;14,37;16,27;562,789;438,998;1,273;1,27;0,01;-0,025;0,442;0,034;1;0,151;0,881;0;0;1,484;0,037;21679,5;0,028
"2674";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;111;110,698;117,47;1,96;7,003;103,695;117,701;79,898;87,932;75,234;85,184;562,789;438,998;1,733;1,594;1,958;1,205;7,8;0,084;0,853;-0,625;0,533;0;0;1,171;0,404;21400;0,048
"2675";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;112;0,724;0,738;1,96;0,055;0,669;0,779;0,623;0,649;0,586;0,664;562,789;438,998;0,473;0,319;0,344;-0,73;0,058;0,026;1;-0,174;0,862;0;0;0,988;0,909;18776,5;0,982
"2676";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;113;20,44;21,254;1,96;0,805;19,635;21,245;9,183;9,629;8,647;9,791;562,789;438,998;1,777;1,123;3,728;0,046;1,518;0,062;0,988;-0,683;0,497;0;0;1,098;0,632;18517,5;0,862
"2677";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;114;23,384;24,198;1,96;0,906;22,478;24,29;10,338;10,907;9,734;11,022;562,789;438,998;1,732;1,152;3,57;0,135;1,722;0,076;0,923;-0,603;0,548;0;0;1,07;0,736;19177;0,75
"2678";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;115;14,044;14,108;1,96;0,223;13,821;14,267;2,542;2,513;2,394;2,71;562,789;438,998;0,701;0,706;-0,291;-0,086;0,18;0,03;1;-0,204;0,839;0;0;1,183;0,375;19652,5;0,497
"2679";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;116;8,834;8,764;1,96;0,273;8,561;9,107;3,118;3,14;2,936;3,324;562,789;438,998;-0,106;-0,188;-1,067;-1,218;0,198;0,034;1;0,179;0,858;0;0;1,128;0,53;15416,5;0,012
"2680";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;117;24,9;24,852;1,96;0,822;24,078;25,722;9,38;9,296;8,832;10;562,789;438,998;-0,124;-0,174;-1,083;-1,227;0,48;0,03;1;0,041;0,967;0;0;1,163;0,427;15360,5;0,011
"2681";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;118;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;NA;NA;0;0;NA;NA;18750;NA
"2682";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;119;46,848;46,624;1,96;1,527;45,321;48,375;17,421;17,287;16,404;18,574;562,789;438,998;-0,117;-0,173;-1,073;-1,214;0,948;0,04;1;0,104;0,917;0;0;1,163;0,425;15403;0,013
"2683";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;134;95,284;94,35;1,96;3,786;91,498;99,07;43,191;44,716;40,67;46,048;562,789;438,998;1,049;1,117;0,642;0,734;2,554;0,038;1;0,168;0,867;0;0;0,982;0,885;17313,5;0,284
"2684";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;141;223,952;228,094;1,96;10,008;213,944;233,96;114,175;119,44;107,51;121,728;562,789;438,998;0,725;0,788;-0,14;-0,16;7,318;0,046;1;-0,28;0,78;0;0;0,833;0,269;19171;0,754
"2685";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;144;176,606;179,664;1,96;7,949;168,657;184,555;90,692;94,979;85,398;96,691;562,789;438,998;0,787;0,843;-0,056;-0,081;5,41;0,036;1;-0,26;0,795;0;0;0,837;0,283;19079;0,807
"2686";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;145;149,974;148,324;1,96;2,581;147,393;152,555;29,44;29,974;27,722;31,388;562,789;438,998;0,392;0,434;-0,876;-0,855;2,262;0,06;0,992;0,443;0,659;0;0;0,978;0,865;19507;0,573
"2687";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;148;92,964;94,704;1,96;4,302;88,662;97,266;49,085;51,158;46,219;52,332;562,789;438,998;0,748;0,804;-0,089;-0,1;3,232;0,036;1;-0,274;0,784;0;0;0,824;0,244;19209;0,733
"2688";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;149;179,26;177,87;1,96;11,228;168,032;190,488;128,095;127,705;120,618;136,569;562,789;438,998;1,105;1,11;0,044;0,124;4,51;0,052;0,999;0,087;0,931;0;0;0,87;0,396;15905,5;0,034
"2689";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;154;129,026;128,318;1,96;0,659;128,367;129,685;7,519;7,66;7,08;8,017;562,789;438,998;-0,031;-0,056;-1,112;-1,162;0,764;0,05;0,999;0,744;0,459;0;0;0,882;0,444;17448;0,332
"2690";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;155;83,98;84,572;1,96;2,125;81,855;86,105;24,247;24,176;22,832;25,851;562,789;438,998;0,392;0,363;-1,066;-1,067;1,24;0,034;1;-0,196;0,845;0;0;1,2;0,334;18276;0,724
"2691";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;156;595,778;592,918;1,96;14,396;581,382;610,174;164,245;162,007;154,657;175,11;562,789;438,998;-0,553;-0,579;-0,601;-0,486;8,768;0,062;0,988;0,141;0,888;0;0;1,247;0,24;16861,5;0,159
"2692";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;158;24,622;24,544;1,96;1,152;23,47;25,774;13,141;14,178;12,374;14,011;562,789;438,998;0,584;0,516;-0,826;-1,106;1,346;0,082;0,873;0,045;0,965;0;0;0,892;0,484;18557,5;0,886
"2693";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;160;15,148;15,082;1,96;0,501;14,647;15,649;5,71;5,601;5,377;6,088;562,789;438,998;-0,11;-0,15;-1,071;-1,183;0,286;0,034;1;0,094;0,925;0;0;1,176;0,391;15540,5;0,016
"2694";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;161;129,538;128,882;1,96;4,275;125,263;133,813;48,777;48,402;45,93;52,004;562,789;438,998;-0,119;-0,169;-1,067;-1,207;2,672;0,044;1;0,109;0,914;0;0;1,159;0,438;15399,5;0,013
"2695";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;166;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;NA;NA;0;0;NA;NA;18750;NA
"2696";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;168;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;NA;NA;0;0;NA;NA;18750;NA
"2697";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;169;735,224;740,592;1,96;12,921;722,303;748,145;147,411;140,582;138,806;157,163;562,789;438,998;0,454;0,482;0,258;0,216;9,86;0,046;1;-0,305;0,761;0;0;1,274;0,198;17236,5;0,259
"2698";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;171;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;NA;NA;0;0;NA;NA;18750;NA
"2699";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;172;1439,604;1442,626;1,96;18,7;1420,904;1458,304;213,346;219,832;200,892;227,459;562,789;438,998;-0,285;-0,311;-0,985;-1,008;9,222;0,058;0,995;-0,111;0,912;0;0;1,196;0,344;16142;0,052
"2700";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;173;1439,604;1442,626;1,96;18,7;1420,904;1458,304;213,346;219,832;200,892;227,459;562,789;438,998;-0,285;-0,311;-0,985;-1,008;9,222;0,058;0,995;-0,111;0,912;0;0;1,196;0,344;16142;0,052
"2701";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;175;1439,604;1442,626;1,96;18,7;1420,904;1458,304;213,346;219,832;200,892;227,459;562,789;438,998;-0,285;-0,311;-0,985;-1,008;9,222;0,058;0,995;-0,111;0,912;0;0;1,196;0,344;16142;0,052
"2702";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;176;1439,604;1442,626;1,96;18,7;1420,904;1458,304;213,346;219,832;200,892;227,459;562,789;438,998;-0,285;-0,311;-0,985;-1,008;9,222;0,058;0,995;-0,111;0,912;0;0;1,196;0,344;16142;0,052
"2703";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;178;1439,604;1442,626;1,96;18,7;1420,904;1458,304;213,346;219,832;200,892;227,459;562,789;438,998;-0,285;-0,311;-0,985;-1,008;9,222;0,058;0,995;-0,111;0,912;0;0;1,196;0,344;16142;0,052
"2704";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;183;1,244;1,23;1,96;0,059;1,185;1,303;0,676;0,556;0,636;0,72;562,789;438,998;0,283;0,026;0,111;-0,311;0,09;0,028;1;0,196;0,845;0;0;1,399;0,074;18396;0,765
"2705";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;188;64,11;63,202;1,96;6,269;57,841;70,379;71,52;72,026;67,345;76,251;562,789;438,998;1,401;1,426;0,166;0,192;1,732;0,048;1;0,101;0,92;0;0;0,954;0,756;17370;0,304
"2706";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;190;458,11;457,65;1,96;24,382;433,728;482,492;278,164;277,377;261,926;296,565;562,789;438,998;1,394;1,378;0,188;0,154;4,276;0,048;1;0,013;0,989;0;0;1,002;0,974;16246,5;0,062
"2707";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;191;67,196;66,406;1,96;5,033;62,163;72,229;57,421;56,837;54,069;61,22;562,789;438,998;1,328;1,336;0,159;0,195;1,582;0,062;0,988;0,111;0,912;0;0;1,007;0,999;18425;0,809
"2708";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;196;56;56,264;1,96;2,418;53,582;58,418;27,588;28,039;25,978;29,413;562,789;438,998;0,882;0,889;-0,478;-0,495;0,836;0,03;1;-0,076;0,94;0;0;0,865;0,379;15205;0,008
"2709";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;204;1057,966;1062,188;1,96;11,383;1046,583;1069,349;129,865;124,571;122,284;138,456;562,789;438,998;-0,218;-0,52;-0,82;-0,34;14,074;0,122;0,416;-0,271;0,787;0;0;1,226;0,279;19724,5;0,468
"2710";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;205;81,63;82,568;1,96;2,093;79,537;83,723;23,878;25,363;22,484;25,457;562,789;438,998;0,394;0,403;-0,901;-0,925;1,626;0,038;1;-0,299;0,766;0;0;0,925;0,623;16855,5;0,158
"2711";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;206;8,818;8,726;1,96;0,311;8,507;9,129;3,551;3,752;3,344;3,786;562,789;438,998;-0,511;-0,333;0,312;-0,209;0,304;0,044;1;0,198;0,843;0;0;0,779;0,132;19370;0,643
"2712";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;207;0,342;0,346;1,96;0,136;0,206;0,478;1,547;1,607;1,457;1,649;562,789;438,998;-1,259;-1,241;0,507;0,356;0,056;0,012;1;-0,02;0,984;0;0;0,71;0,039;20611,5;0,135
"2713";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;209;192,064;189,508;1,96;3,588;188,476;195,652;40,929;42,045;38,54;43,637;562,789;438,998;-0,19;-0,212;-0,884;-0,847;3,056;0,052;0,999;0,49;0,625;0;0;1,131;0,52;18396;0,792
"2714";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;211;157,79;157,528;1,96;6,347;151,443;164,137;72,412;72,279;68,185;77,202;562,789;438,998;1,086;1,02;0,994;1,066;4,678;0,098;0,695;0,029;0,977;0;0;0,882;0,442;15752,5;0,025
"2715";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;215;168,412;157,702;1,96;11,059;157,353;179,471;126,173;110,203;118,808;134,52;562,789;438,998;1,327;1,156;1,757;1,327;13,046;0,058;0,995;0,765;0,446;0;0;1,433;0,057;22210,5;0,01
"2716";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;216;11,758;11,266;1,96;0,639;11,119;12,397;7,294;6,406;6,868;7,776;562,789;438,998;1,16;0,794;1,407;0,109;0,612;0,04;1;0,605;0,546;0;0;1,442;0,053;20929,5;0,103
"2717";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;217;74,116;74,646;1,96;3,704;70,412;77,82;42,257;45,013;39,79;45,052;562,789;438,998;1,291;1,383;0,743;0,738;3,35;0,056;0,997;-0,095;0,924;0;0;1,18;0,381;20856;0,117
"2718";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;220;17,992;17,926;1,96;0,541;17,451;18,533;6,167;6,363;5,807;6,575;562,789;438,998;0,589;0,564;-0,101;-0,38;0,43;0,04;1;0,084;0,934;0;0;0,843;0,302;16040,5;0,043
"2719";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;222;66,676;67,584;1,96;2,415;64,261;69,091;27,552;29,299;25,944;29,375;562,789;438,998;1,428;1,696;2,165;3,386;2,008;0,05;0,999;-0,251;0,803;0;0;0,884;0,451;17327,5;0,289
"2720";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;227;1191,464;1179,226;1,96;25,723;1165,741;1217,187;293,465;292,223;276,333;312,878;562,789;438,998;0,484;0,394;-0,941;-1,14;16,034;0,07;0,959;0,336;0,738;0;0;1,145;0,476;17104,5;0,22
"2721";"VazaoIncrementalMultidimensional/";"Arvore5";2;75;228;97,696;97,216;1,96;2,336;95,36;100,032;26,652;26,347;25,096;28,415;562,789;438,998;0,24;0,189;-1,165;-1,271;1,204;0,056;0,997;0,146;0,884;0;0;1,155;0,449;16829;0,152
